Period,Data_value,Series_title_2
2019.11,6171.2,RTS total industries
2019.12,7209.2,RTS total industries
2020.01,5891.4,RTS total industries
2020.02,5691.1,RTS total industries
2020.03,5651.5,RTS total industries
2020.04,2870.6,RTS total industries
2020.05,5188.2,RTS total industries
2020.06,5701.2,RTS total industries
2020.07,5969.0,RTS total industries
2020.08,5439.0,RTS total industries
2020.09,5734.4,RTS total industries
2020.1,6250.7,RTS total industries
2020.11,6256.0,RTS total industries
2020.12,7459.5,RTS total industries
2021.01,6005.7,RTS total industries
2021.02,5391.4,RTS total industries
2021.03,5937.3,RTS total industries
2021.04,5989.7,RTS total industries
2021.05,6129.8,RTS total industries
2021.06,5930.9,RTS total industries
2021.07,6252.2,RTS total industries
2021.08,4821.6,RTS total industries
2021.09,4878.1,RTS total industries
2021.1,5774.4,RTS total industries
2021.11,6436.9,RTS total industries
2021.12,7771.0,RTS total industries
2022.01,6346.4,RTS total industries
2022.02,5449.3,RTS total industries
2022.03,5910.3,RTS total industries
2022.04,6113.9,RTS total industries
2022.05,6171.5,RTS total industries
2022.06,6042.8,RTS total industries
2022.07,6221.0,RTS total industries
2022.08,6117.0,RTS total industries
2022.09,6270.9,RTS total industries
2022.1,6734.3,RTS total industries
2022.11,6895.3,RTS total industries
2022.12,8146.3,RTS total industries
2003.1,7.6,RTS total industries
2003.11,8.5,RTS total industries
2003.12,9.6,RTS total industries
2004.01,8.9,RTS total industries
2004.02,9.8,RTS total industries
2004.03,8.7,RTS total industries
2004.04,11.2,RTS total industries
2004.05,8.7,RTS total industries
2004.06,11.9,RTS total industries
2004.07,11.4,RTS total industries
2004.08,7.6,RTS total industries
2004.09,11.1,RTS total industries
2004.1,9.0,RTS total industries
2004.11,9.1,RTS total industries
2004.12,7.4,RTS total industries
2005.01,8.0,RTS total industries
2005.02,8.0,RTS total industries
2005.03,10.1,RTS total industries
2005.04,9.1,RTS total industries
2005.05,6.9,RTS total industries
2005.06,10.1,RTS total industries
2005.07,8.2,RTS total industries
2005.08,9.5,RTS total industries
2005.09,10.5,RTS total industries
2005.1,9.9,RTS total industries
2005.11,8.6,RTS total industries
2005.12,8.1,RTS total industries
2006.01,7.5,RTS total industries
2006.02,7.8,RTS total industries
2006.03,9.6,RTS total industries
2006.04,7.6,RTS total industries
2006.05,11.7,RTS total industries
2006.06,11.0,RTS total industries
2006.07,7.9,RTS total industries
2006.08,9.8,RTS total industries
2006.09,8.3,RTS total industries
2006.1,7.2,RTS total industries
2006.11,9.0,RTS total industries
2006.12,10.4,RTS total industries
2007.01,9.2,RTS total industries
2007.02,10.0,RTS total industries
2007.03,9.7,RTS total industries
2007.04,7.4,RTS total industries
2007.05,7.2,RTS total industries
2007.06,7.6,RTS total industries
2007.07,6.1,RTS total industries
2007.08,8.2,RTS total industries
2007.09,8.1,RTS total industries
2007.1,7.6,RTS total industries
2007.11,9.6,RTS total industries
2007.12,6.9,RTS total industries
2008.01,8.1,RTS total industries
2008.02,10.5,RTS total industries
2008.03,4.4,RTS total industries
2008.04,5.5,RTS total industries
2008.05,8.3,RTS total industries
2008.06,2.2,RTS total industries
2008.07,6.6,RTS total industries
2008.08,5.7,RTS total industries
2008.09,3.6,RTS total industries
2008.1,6.4,RTS total industries
2008.11,1.4,RTS total industries
2008.12,1.9,RTS total industries
2009.01,3.3,RTS total industries
2009.02,-1.4,RTS total industries
2009.03,1.4,RTS total industries
2009.04,3.1,RTS total industries
2009.05,1.6,RTS total industries
2009.06,2.3,RTS total industries
2009.07,2.7,RTS total industries
2009.08,1.2,RTS total industries
2009.09,2.5,RTS total industries
2009.1,2.2,RTS total industries
2009.11,2.3,RTS total industries
2009.12,4.2,RTS total industries
2010.01,3.5,RTS total industries
2010.02,3.2,RTS total industries
2010.03,5.7,RTS total industries
2010.04,3.4,RTS total industries
2010.05,2.4,RTS total industries
2010.06,4.6,RTS total industries
2010.07,4.6,RTS total industries
2010.08,1.8,RTS total industries
2010.09,5.2,RTS total industries
2010.1,4.9,RTS total industries
2010.11,6.4,RTS total industries
2010.12,6.3,RTS total industries
2011.01,6.0,RTS total industries
2011.02,5.9,RTS total industries
2011.03,6.1,RTS total industries
2011.04,9.9,RTS total industries
2011.05,6.3,RTS total industries
2011.06,8.6,RTS total industries
2011.07,7.9,RTS total industries
2011.08,8.0,RTS total industries
2011.09,7.2,RTS total industries
2011.1,7.4,RTS total industries
2011.11,6.1,RTS total industries
2011.12,5.8,RTS total industries
2012.01,4.9,RTS total industries
2012.02,8.9,RTS total industries
2012.03,6.4,RTS total industries
2012.04,1.9,RTS total industries
2012.05,6.5,RTS total industries
2012.06,6.1,RTS total industries
2012.07,1.6,RTS total industries
2012.08,7.6,RTS total industries
2012.09,4.8,RTS total industries
2012.1,3.4,RTS total industries
2012.11,6.6,RTS total industries
2012.12,4.0,RTS total industries
2013.01,6.2,RTS total industries
2013.02,2.7,RTS total industries
2013.03,4.7,RTS total industries
2013.04,5.7,RTS total industries
2013.05,6.1,RTS total industries
2013.06,5.5,RTS total industries
2013.07,7.6,RTS total industries
2013.08,6.6,RTS total industries
2013.09,3.7,RTS total industries
2013.1,7.2,RTS total industries
2013.11,6.8,RTS total industries
2013.12,5.4,RTS total industries
2014.01,6.0,RTS total industries
2014.02,5.8,RTS total industries
2014.03,4.8,RTS total industries
2014.04,5.4,RTS total industries
2014.05,7.1,RTS total industries
2014.06,3.5,RTS total industries
2014.07,4.6,RTS total industries
2014.08,3.6,RTS total industries
2014.09,4.7,RTS total industries
2014.1,5.2,RTS total industries
2014.11,3.2,RTS total industries
2014.12,3.7,RTS total industries
2015.01,4.5,RTS total industries
2015.02,4.0,RTS total industries
2015.03,3.7,RTS total industries
2015.04,3.9,RTS total industries
2015.05,3.2,RTS total industries
2015.06,5.0,RTS total industries
2015.07,5.6,RTS total industries
2015.08,4.2,RTS total industries
2015.09,6.1,RTS total industries
2015.1,5.8,RTS total industries
2015.11,4.6,RTS total industries
2015.12,6.6,RTS total industries
2016.01,5.2,RTS total industries
2016.02,9.3,RTS total industries
2016.03,6.2,RTS total industries
2016.04,7.8,RTS total industries
2016.05,3.3,RTS total industries
2016.06,6.8,RTS total industries
2016.07,5.8,RTS total industries
2016.08,3.2,RTS total industries
2016.09,6.1,RTS total industries
2016.1,4.2,RTS total industries
2016.11,5.1,RTS total industries
2016.12,5.8,RTS total industries
2017.01,7.3,RTS total industries
2017.02,4.3,RTS total industries
2017.03,7.6,RTS total industries
2017.04,6.3,RTS total industries
2017.05,7.3,RTS total industries
2017.06,6.4,RTS total industries
2017.07,4.2,RTS total industries
2017.08,7.1,RTS total industries
2017.09,5.6,RTS total industries
2017.1,4.7,RTS total industries
2017.11,8.1,RTS total industries
2017.12,6.1,RTS total industries
2018.01,4.5,RTS total industries
2018.02,4.5,RTS total industries
2018.03,7.0,RTS total industries
2018.04,1.9,RTS total industries
2018.05,4.5,RTS total industries
2018.06,5.3,RTS total industries
2018.07,4.2,RTS total industries
2018.08,6.6,RTS total industries
2018.09,6.0,RTS total industries
2018.1,6.1,RTS total industries
2018.11,4.7,RTS total industries
2018.12,1.2,RTS total industries
2019.01,3.8,RTS total industries
2019.02,3.6,RTS total industries
2019.03,1.0,RTS total industries
2019.04,5.0,RTS total industries
2019.05,3.4,RTS total industries
2019.06,1.5,RTS total industries
2019.07,2.0,RTS total industries
2019.08,3.1,RTS total industries
2019.09,0.6,RTS total industries
2019.1,1.6,RTS total industries
2019.11,5.1,RTS total industries
2019.12,3.9,RTS total industries
2020.01,4.2,RTS total industries
2020.02,8.6,RTS total industries
2020.03,-1.8,RTS total industries
2020.04,-47.5,RTS total industries
2020.05,-6.0,RTS total industries
2020.06,8.0,RTS total industries
2020.07,11.4,RTS total industries
2020.08,-0.8,RTS total industries
2020.09,7.3,RTS total industries
2020.1,8.3,RTS total industries
2020.11,1.4,RTS total industries
2020.12,3.5,RTS total industries
2021.01,1.9,RTS total industries
2021.02,-5.3,RTS total industries
2021.03,5.1,RTS total industries
2021.04,108.7,RTS total industries
2021.05,18.1,RTS total industries
2021.06,4.0,RTS total industries
2021.07,4.7,RTS total industries
2021.08,-11.4,RTS total industries
2021.09,-14.9,RTS total industries
2021.1,-7.6,RTS total industries
2021.11,2.9,RTS total industries
2021.12,4.2,RTS total industries
2022.01,5.7,RTS total industries
2022.02,1.1,RTS total industries
2022.03,-0.5,RTS total industries
2022.04,2.1,RTS total industries
2022.05,0.7,RTS total industries
2022.06,1.9,RTS total industries
2022.07,-0.5,RTS total industries
2022.08,26.9,RTS total industries
2022.09,28.6,RTS total industries
2022.1,16.6,RTS total industries
2022.11,7.1,RTS total industries
2022.12,4.8,RTS total industries
2000.01,,RTS core industries
2000.02,,RTS core industries
2000.03,,RTS core industries
2000.04,,RTS core industries
2000.05,,RTS core industries
2000.06,,RTS core industries
2000.07,,RTS core industries
2000.08,,RTS core industries
2000.09,,RTS core industries
2000.1,,RTS core industries
2000.11,,RTS core industries
2000.12,,RTS core industries
2001.01,,RTS core industries
2001.02,,RTS core industries
2001.03,,RTS core industries
2001.04,,RTS core industries
2001.05,,RTS core industries
2001.06,,RTS core industries
2001.07,,RTS core industries
2001.08,,RTS core industries
2001.09,,RTS core industries
2001.1,,RTS core industries
2001.11,,RTS core industries
2001.12,,RTS core industries
2002.01,,RTS core industries
2002.02,,RTS core industries
2002.03,,RTS core industries
2002.04,,RTS core industries
2002.05,,RTS core industries
2002.06,,RTS core industries
2002.07,,RTS core industries
2002.08,,RTS core industries
2002.09,,RTS core industries
2002.1,1928.3,RTS core industries
2002.11,1983.8,RTS core industries
2002.12,2545.0,RTS core industries
2003.01,1952.2,RTS core industries
2003.02,1802.3,RTS core industries
2003.03,1976.6,RTS core industries
2003.04,1931.8,RTS core industries
2003.05,1966.7,RTS core industries
2003.06,1814.8,RTS core industries
2003.07,1949.6,RTS core industries
2003.08,1944.8,RTS core industries
2003.09,1898.8,RTS core industries
2003.1,2074.9,RTS core industries
2003.11,2135.4,RTS core industries
2003.12,2756.4,RTS core industries
2004.01,2096.9,RTS core industries
2004.02,1963.7,RTS core industries
2004.03,2108.1,RTS core industries
2004.04,2103.0,RTS core industries
2004.05,2080.5,RTS core industries
2004.06,1970.4,RTS core industries
2004.07,2130.6,RTS core industries
2004.08,2038.8,RTS core industries
2004.09,2057.1,RTS core industries
2004.1,2207.0,RTS core industries
2004.11,2285.3,RTS core industries
2004.12,2936.6,RTS core industries
2005.01,2257.0,RTS core industries
2005.02,2098.6,RTS core industries
2005.03,2304.9,RTS core industries
2005.04,2275.5,RTS core industries
2005.05,2214.1,RTS core industries
2005.06,2160.0,RTS core industries
2005.07,2283.2,RTS core industries
2005.08,2203.5,RTS core industries
2005.09,2243.3,RTS core industries
2005.1,2401.7,RTS core industries
2005.11,2462.6,RTS core industries
2005.12,3153.2,RTS core industries
2006.01,2386.7,RTS core industries
2006.02,2225.4,RTS core industries
2006.03,2492.7,RTS core industries
2006.04,2410.3,RTS core industries
2006.05,2408.3,RTS core industries
2006.06,2345.3,RTS core industries
2006.07,2413.2,RTS core industries
2006.08,2386.1,RTS core industries
2006.09,2428.6,RTS core industries
2006.1,2586.9,RTS core industries
2006.11,2691.2,RTS core industries
2006.12,3478.4,RTS core industries
2007.01,2620.9,RTS core industries
2007.02,2474.2,RTS core industries
2007.03,2757.3,RTS core industries
2007.04,2617.1,RTS core industries
2007.05,2614.9,RTS core industries
2007.06,2570.0,RTS core industries
2007.07,2601.8,RTS core industries
2007.08,2627.0,RTS core industries
2007.09,2631.4,RTS core industries
2007.1,2754.8,RTS core industries
2007.11,2902.8,RTS core industries
2007.12,3674.2,RTS core industries
2008.01,2775.6,RTS core industries
2008.02,2690.7,RTS core industries
2008.03,2832.8,RTS core industries
2008.04,2693.7,RTS core industries
2008.05,2762.8,RTS core industries
2008.06,2532.7,RTS core industries
2008.07,2673.2,RTS core industries
2008.08,2709.5,RTS core industries
2008.09,2657.5,RTS core industries
2008.1,2898.9,RTS core industries
2008.11,2980.5,RTS core industries
2008.12,3796.5,RTS core industries
2009.01,2943.8,RTS core industries
2009.02,2685.3,RTS core industries
2009.03,2923.9,RTS core industries
2009.04,2853.4,RTS core industries
2009.05,2908.4,RTS core industries
2009.06,2677.5,RTS core industries
2009.07,2857.2,RTS core industries
2009.08,2823.3,RTS core industries
2009.09,2799.4,RTS core industries
2009.1,3028.5,RTS core industries
2009.11,3044.1,RTS core industries
2009.12,3919.2,RTS core industries
2010.01,3003.6,RTS core industries
2010.02,2748.2,RTS core industries
2010.03,3049.9,RTS core industries
2010.04,2904.8,RTS core industries
2010.05,2942.2,RTS core industries
2010.06,2787.4,RTS core industries
2010.07,2974.8,RTS core industries
2010.08,2857.8,RTS core industries
2010.09,2934.6,RTS core industries
2010.1,3152.6,RTS core industries
2010.11,3217.1,RTS core industries
2010.12,4130.8,RTS core industries
2011.01,3155.0,RTS core industries
2011.02,2875.3,RTS core industries
2011.03,3200.0,RTS core industries
2011.04,3165.1,RTS core industries
2011.05,3093.1,RTS core industries
2011.06,3013.0,RTS core industries
2011.07,3201.8,RTS core industries
2011.08,3067.1,RTS core industries
2011.09,3124.8,RTS core industries
2011.1,3358.3,RTS core industries
2011.11,3373.0,RTS core industries
2011.12,4350.5,RTS core industries
2012.01,3284.8,RTS core industries
2012.02,3125.2,RTS core industries
2012.03,3405.3,RTS core industries
2012.04,3214.4,RTS core industries
2012.05,3265.2,RTS core industries
2012.06,3185.0,RTS core industries
2012.07,3219.0,RTS core industries
2012.08,3238.3,RTS core industries
2012.09,3210.5,RTS core industries
2012.1,3405.7,RTS core industries
2012.11,3566.8,RTS core industries
2012.12,4502.6,RTS core industries
2013.01,3453.6,RTS core industries
2013.02,3175.2,RTS core industries
2013.03,3509.3,RTS core industries
2013.04,3365.9,RTS core industries
2013.05,3432.6,RTS core industries
2013.06,3294.5,RTS core industries
2013.07,3367.1,RTS core industries
2013.08,3420.6,RTS core industries
2013.09,3291.7,RTS core industries
2013.1,3624.0,RTS core industries
2013.11,3780.9,RTS core industries
2013.12,4685.2,RTS core industries
2014.01,3623.4,RTS core industries
2014.02,3331.4,RTS core industries
2014.03,3678.4,RTS core industries
2014.04,3534.9,RTS core industries
2014.05,3670.6,RTS core industries
2014.06,3402.9,RTS core industries
2014.07,3559.7,RTS core industries
2014.08,3572.2,RTS core industries
2014.09,3474.3,RTS core industries
2014.1,3840.1,RTS core industries
2014.11,3947.6,RTS core industries
2014.12,4939.6,RTS core industries
2015.01,3912.8,RTS core industries
2015.02,3572.9,RTS core industries
2015.03,3903.7,RTS core industries
2015.04,3762.6,RTS core industries
2015.05,3855.2,RTS core industries
2015.06,3611.9,RTS core industries
2015.07,3796.1,RTS core industries
2015.08,3776.9,RTS core industries
2015.09,3742.2,RTS core industries
2015.1,4140.4,RTS core industries
2015.11,4184.4,RTS core industries
2015.12,5300.1,RTS core industries
2016.01,4136.4,RTS core industries
2016.02,3948.4,RTS core industries
2016.03,4191.4,RTS core industries
2016.04,4098.7,RTS core industries
2016.05,4034.4,RTS core industries
2016.06,3917.4,RTS core industries
2016.07,4110.2,RTS core industries
2016.08,3944.9,RTS core industries
2016.09,4027.3,RTS core industries
2016.1,4357.1,RTS core industries
2016.11,4415.8,RTS core industries
2016.12,5613.9,RTS core industries
